#density :K+ sd(:K+) :Cl- sd(:Cl-)
   12.6250      0.000    0.00020      0.000    0.00000
   12.8750      0.000    0.00022      0.000    0.00000
   13.1250      0.000    0.00024      0.000    0.00003
   13.3750      0.000    0.00028      0.000    0.00002
   13.6250      0.000    0.00031      0.000    0.00000
   13.8750      0.000    0.00034      0.000    0.00006
   14.1250      0.000    0.00040      0.000    0.00004
   14.3750      0.000    0.00045      0.000    0.00005
   14.6250      0.000    0.00049      0.000    0.00008
   14.8750      0.000    0.00054      0.000    0.00007
   15.1250      0.000    0.00059      0.000    0.00007
   15.3750      0.000    0.00065      0.000    0.00009
   15.6250      0.000    0.00068      0.000    0.00012
   15.8750      0.001    0.00074      0.000    0.00013
   16.1250      0.001    0.00077      0.000    0.00017
   16.3750      0.001    0.00081      0.000    0.00017
   16.6250      0.001    0.00086      0.000    0.00019
   16.8750      0.001    0.00091      0.000    0.00022
   17.1250      0.001    0.00094      0.000    0.00025
   17.3750      0.001    0.00098      0.000    0.00029
   17.6250      0.001    0.00104      0.000    0.00029
   17.8750      0.001    0.00110      0.000    0.00032
   18.1250      0.001    0.00114      0.000    0.00038
   18.3750      0.001    0.00120      0.000    0.00041
   18.6250      0.002    0.00123      0.000    0.00045
   18.8750      0.002    0.00130      0.000    0.00049
   19.1250      0.002    0.00134      0.000    0.00053
   19.3750      0.002    0.00139      0.000    0.00059
   19.6250      0.002    0.00146      0.000    0.00069
   19.8750      0.002    0.00153      0.001    0.00075
   20.1250      0.003    0.00159      0.001    0.00079
   20.3750      0.003    0.00165      0.001    0.00091
   20.6250      0.003    0.00171      0.001    0.00099
   20.8750      0.003    0.00180      0.001    0.00108
   21.1250      0.004    0.00189      0.001    0.00117
   21.3750      0.004    0.00197      0.002    0.00125
   21.6250      0.004    0.00205      0.002    0.00139
   21.8750      0.005    0.00213      0.002    0.00145
   22.1250      0.005    0.00226      0.003    0.00157
   22.3750      0.006    0.00232      0.003    0.00165
   22.6250      0.006    0.00240      0.003    0.00178
   22.8750      0.006    0.00249      0.004    0.00188
   23.1250      0.007    0.00258      0.004    0.00197
   23.3750      0.007    0.00263      0.004    0.00208
   23.6250      0.008    0.00274      0.005    0.00219
   23.8750      0.008    0.00280      0.005    0.00229
   24.1250      0.009    0.00289      0.006    0.00238
   24.3750      0.009    0.00297      0.006    0.00252
   24.6250      0.009    0.00302      0.007    0.00260
   24.8750      0.010    0.00310      0.007    0.00271
   25.1250      0.010    0.00316      0.008    0.00280
   25.3750      0.011    0.00322      0.009    0.00291
   25.6250      0.011    0.00327      0.009    0.00296
   25.8750      0.012    0.00334      0.009    0.00303
   26.1250      0.012    0.00335      0.010    0.00314
   26.3750      0.012    0.00342      0.011    0.00319
   26.6250      0.013    0.00348      0.011    0.00327
   26.8750      0.013    0.00355      0.012    0.00334
   27.1250      0.013    0.00355      0.012    0.00339
   27.3750      0.013    0.00359      0.012    0.00346
   27.6250      0.014    0.00360      0.013    0.00352
   27.8750      0.014    0.00367      0.013    0.00356
   28.1250      0.014    0.00368      0.013    0.00359
   28.3750      0.014    0.00370      0.014    0.00362
   28.6250      0.015    0.00377      0.014    0.00365
   28.8750      0.015    0.00377      0.014    0.00367
   29.1250      0.015    0.00380      0.014    0.00374
   29.3750      0.015    0.00380      0.015    0.00375
   29.6250      0.015    0.00382      0.015    0.00378
   29.8750      0.015    0.00385      0.015    0.00378
   30.1250      0.015    0.00383      0.015    0.00381
   30.3750      0.016    0.00385      0.015    0.00381
   30.6250      0.016    0.00387      0.015    0.00382
   30.8750      0.016    0.00387      0.016    0.00386
   31.1250      0.016    0.00391      0.016    0.00386
   31.3750      0.016    0.00389      0.016    0.00387
   31.6250      0.016    0.00391      0.016    0.00391
   31.8750      0.016    0.00389      0.016    0.00391
   32.1250      0.016    0.00392      0.016    0.00393
   32.3750      0.016    0.00392      0.016    0.00393
   32.6250      0.016    0.00391      0.016    0.00392
   32.8750      0.016    0.00394      0.016    0.00395
   33.1250      0.016    0.00392      0.016    0.00393
   33.3750      0.016    0.00395      0.016    0.00396
   33.6250      0.016    0.00398      0.016    0.00392
   33.8750      0.016    0.00396      0.016    0.00395
   34.1250      0.016    0.00398      0.016    0.00395
   34.3750      0.016    0.00398      0.016    0.00395
   34.6250      0.016    0.00395      0.016    0.00398
   34.8750      0.016    0.00395      0.016    0.00393
   35.1250      0.016    0.00395      0.017    0.00398
   35.3750      0.016    0.00394      0.016    0.00397
   35.6250      0.016    0.00398      0.016    0.00396
   35.8750      0.016    0.00396      0.016    0.00396
   36.1250      0.016    0.00394      0.017    0.00398
   36.3750      0.016    0.00398      0.016    0.00395
   36.6250      0.016    0.00397      0.017    0.00397
   36.8750      0.016    0.00393      0.017    0.00398
   37.1250      0.016    0.00397      0.016    0.00396
   37.3750      0.016    0.00395      0.016    0.00397
   37.6250      0.016    0.00397      0.017    0.00401
   37.8750      0.016    0.00394      0.016    0.00398
   38.1250      0.016    0.00396      0.016    0.00396
   38.3750      0.016    0.00397      0.017    0.00400
   38.6250      0.016    0.00395      0.017    0.00398
   38.8750      0.016    0.00398      0.017    0.00401
   39.1250      0.016    0.00395      0.017    0.00397
   39.3750      0.016    0.00396      0.017    0.00398
   39.6250      0.017    0.00401      0.016    0.00398
   39.8750      0.016    0.00396      0.017    0.00396
   40.1250      0.016    0.00398      0.017    0.00399
   40.3750      0.016    0.00399      0.017    0.00396
   40.6250      0.016    0.00395      0.016    0.00398
   40.8750      0.016    0.00399      0.017    0.00397
   41.1250      0.016    0.00395      0.016    0.00396
